"player_name","player_id","game_year","woba_denom","bbe","woba","est_woba","xwoba","sa_xwoba","xwobacon","sa_xwobacon"
"Stowers, Kyle",669065,2022,98,62,0.316,0.335,0.334,0.331,27.8640000639518,27.5505900950167
"Stowers, Kyle",669065,2023,33,18,0.117,0.193,0.199,0.17,4.48058737863417,3.51085423763302
"Huff, Sam",669087,2020,33,20,0.469,0.426,0.426,0.453,12.6702062712045,13.5640341653631
"Huff, Sam",669087,2022,131,79,0.296,0.294,0.306,0.301,33.0591274757056,32.4075945287927
"Huff, Sam",669087,2023,45,26,0.337,0.321,0.327,0.369,13.3005141598213,15.1916054015545
"Langeliers, Shea",669127,2022,153,91,0.296,0.261,0.274,0.289,35.5623645177311,37.9096655810176
"Langeliers, Shea",669127,2023,487,308,0.29,0.3,0.309,0.313,124.751669361711,126.704560124755
"Campusano, Luis",669134,2021,38,23,0.142,0.246,0.263,0.257,7.20157691715334,6.96865138969655
"Campusano, Luis",669134,2022,50,38,0.257,0.258,0.27,0.255,12.7919779771008,12.0559016975375
"Campusano, Luis",669134,2023,173,143,0.364,0.353,0.36,0.353,55.3648799960069,54.0233854063127
"Burnes, Corbin",669203,2021,55,30,0.166,0.15,0.165,0.168,6.95626006869069,7.14794435469173
"Murphy, Sean",669221,2020,140,79,0.358,0.348,0.348,0.346,31.9894586760596,31.605359794483
"Murphy, Sean",669221,2021,447,281,0.309,0.337,0.343,0.348,117.110493972414,119.378752619526
"Murphy, Sean",669221,2022,610,418,0.331,0.344,0.359,0.364,171.970015314232,175.038603741637
"Murphy, Sean",669221,2023,437,272,0.366,0.395,0.403,0.401,129.33550436362,128.366983029342
"Senzel, Nick",669222,2020,78,56,0.26,0.294,0.287,0.274,18.2088014920706,17.1472014691727
"Senzel, Nick",669222,2021,124,96,0.286,0.357,0.37,0.349,37.541175724777,34.8535582788056
"Senzel, Nick",669222,2022,416,298,0.272,0.299,0.311,0.307,104.675218510998,103.268469362639
"Senzel, Nick",669222,2023,328,226,0.302,0.296,0.306,0.311,81.4833665195221,83.0857374020014
"Wells, Austin",669224,2023,75,57,0.309,0.373,0.375,0.374,26.0526991740546,25.9724390933782
"Edman, Tommy",669242,2020,226,157,0.302,0.315,0.317,0.312,57.0275093904863,55.8638126029514
"Edman, Tommy",669242,2021,686,550,0.301,0.316,0.327,0.323,193.929997525794,191.645209264683
"Edman, Tommy",669242,2022,624,465,0.318,0.308,0.329,0.326,170.916117400788,169.309753731715
"Edman, Tommy",669242,2023,522,400,0.306,0.312,0.325,0.324,140.711585345248,140.198397286721
"Solak, Nick",669256,2020,233,171,0.297,0.318,0.321,0.311,60.8989513586739,58.551608047045
"Solak, Nick",669256,2021,507,353,0.299,0.299,0.309,0.318,122.160185117122,126.948758314349
"Solak, Nick",669256,2022,94,64,0.291,0.335,0.354,0.338,24.9114389326422,23.325201559393
"Smith, Will",669257,2020,136,93,0.411,0.407,0.4,0.4,39.6694435801082,39.7102455234856
"Smith, Will",669257,2021,497,324,0.364,0.364,0.368,0.374,132.604881514482,135.447417881938
"Smith, Will",669257,2022,574,416,0.349,0.352,0.366,0.358,166.500805202979,161.994850581634
"Smith, Will",669257,2023,551,386,0.345,0.352,0.361,0.358,145.886520248356,143.916195370103
"Suwinski, Jack",669261,2022,370,212,0.311,0.307,0.319,0.316,87.3676325432477,86.2255521985179
"Suwinski, Jack",669261,2023,530,278,0.341,0.346,0.35,0.347,130.150885215279,128.59677689842
"Johnson, Daniel",669288,2021,81,50,0.274,0.27,0.272,0.264,19.2153520269637,18.6214702989234
"Espinal, Santiago",669289,2020,65,46,0.282,0.283,0.287,0.3,15.8334560396956,16.718287090262
"Espinal, Santiago",669289,2021,245,193,0.344,0.307,0.32,0.321,62.3040691545527,62.5773374499345
"Espinal, Santiago",669289,2022,489,385,0.305,0.298,0.312,0.314,126.557492163561,127.433398234899
"Espinal, Santiago",669289,2023,251,197,0.285,0.293,0.309,0.305,63.623131480106,62.5482056860121
"Miranda, Jose",669304,2022,482,353,0.329,0.317,0.331,0.343,133.10283049052,138.604791508178
"Miranda, Jose",669304,2023,152,118,0.252,0.281,0.295,0.291,37.9013477229875,37.280953063813
"Thompson, Bubba",669352,2022,179,116,0.274,0.203,0.235,0.237,35.7309450788164,36.1179551270111
"Thompson, Bubba",669352,2023,58,38,0.23,0.226,0.257,0.261,11.3774609661611,11.6222083154226
"Gorman, Nolan",669357,2022,313,180,0.316,0.341,0.358,0.354,91.0293767730186,89.8508634468613
"Gorman, Nolan",669357,2023,462,259,0.345,0.354,0.363,0.351,129.421747923468,123.677915614122
"Edwards, Xavier",669364,2023,81,65,0.295,0.264,0.293,0.299,20.9039667596746,21.3813335088707
"Johnson, Bryce",669369,2022,19,11,0.129,0.183,0.19,0.187,2.90350409410278,2.85351667310506
"Johnson, Bryce",669369,2023,48,29,0.218,0.234,0.258,0.284,9.6052381321464,10.822675307286
"Hiura, Keston",669374,2020,243,133,0.304,0.318,0.316,0.306,59.3124813211837,56.9183472111494
"Hiura, Keston",669374,2021,195,99,0.25,0.281,0.29,0.278,41.770402192273,39.4529836035552
"Hiura, Keston",669374,2022,265,123,0.334,0.317,0.328,0.325,65.2523352954229,64.3303825148923
"Taylor, Samad",669392,2023,67,39,0.248,0.274,0.296,0.253,14.9360393883246,12.0710498089379
"Burger, Jake",669394,2021,42,23,0.344,0.351,0.348,0.373,11.8094532511629,12.8785607216034
"Burger, Jake",669394,2022,179,112,0.327,0.318,0.333,0.328,51.1207177481686,50.3181023291003
"Burger, Jake",669394,2023,540,347,0.349,0.359,0.369,0.368,168.497171556064,167.970587559847
"Allen, Nick",669397,2022,320,242,0.245,0.238,0.262,0.265,69.8830925893672,70.7281983017114
"Allen, Nick",669397,2023,321,257,0.245,0.25,0.273,0.265,74.908452496463,72.3229291189066
"Rogers, Trevor",669432,2021,44,18,0.076,0.079,0.105,0.094,3.91780213575747,3.43519614921232
"Hummel, Cooper",669450,2022,199,111,0.262,0.292,0.306,0.284,44.1622807276643,39.7713931770101
"Hummel, Cooper",669450,2023,26,14,0.163,0.266,0.27,0.249,4.90908694699258,4.36835909555405
"Schmitt, Casey",669477,2023,274,194,0.254,0.282,0.297,0.285,68.9048624553983,65.465484201898
"Smith, Josh",669701,2022,251,168,0.262,0.296,0.313,0.295,53.953570181913,49.6328071341441
"Smith, Josh",669701,2023,229,142,0.287,0.321,0.337,0.319,53.482419640303,49.2167185655085
"Triolo, Jared",669707,2023,209,119,0.35,0.324,0.332,0.334,50.518452923288,50.9532481627286
"Hays, Austin",669720,2020,133,97,0.315,0.292,0.283,0.28,30.6898492212812,30.298462186917
"Hays, Austin",669720,2021,526,385,0.328,0.316,0.329,0.324,147.241075892944,144.507295532035
"Hays, Austin",669720,2022,580,421,0.314,0.298,0.312,0.307,150.022606019066,147.103937851903
"Hays, Austin",669720,2023,564,383,0.33,0.309,0.318,0.329,151.121712308208,157.358736690897
"Noll, Jake",669738,2020,17,13,0.332,0.255,0.262,0.331,4.45004037343909,5.62452949852136
"Hall, Darick",669742,2022,142,92,0.343,0.312,0.322,0.326,41.5407665478643,42.0729052533737
"Hall, Darick",669742,2023,56,36,0.193,0.237,0.239,0.232,11.9678925742525,11.6066524231628
"Call, Alex",669743,2022,131,84,0.332,0.281,0.293,0.302,26.5273995062966,27.7244878083702
"Call, Alex",669743,2023,435,301,0.28,0.296,0.312,0.309,94.6208963398771,93.3228915971799
"Toglia, Michael",669911,2022,120,67,0.285,0.261,0.275,0.296,26.6511850755796,29.1663219408441
"Toglia, Michael",669911,2023,152,91,0.225,0.255,0.262,0.271,32.1951565615224,33.537968789025
"Lopez, Nicky",670032,2020,189,130,0.254,0.287,0.293,0.288,41.4311037442622,40.4042796903503
"Lopez, Nicky",670032,2021,552,436,0.329,0.283,0.308,0.3,132.846222284939,128.247494002392
"Lopez, Nicky",670032,2022,470,383,0.251,0.273,0.297,0.286,116.547721855359,111.493363350094
"Lopez, Nicky",670032,2023,257,189,0.288,0.292,0.308,0.307,56.797126629818,56.4836443640558
"Raley, Luke",670042,2021,71,41,0.236,0.302,0.304,0.307,18.1109341008111,18.3088153358219
"Raley, Luke",670042,2022,72,38,0.271,0.286,0.3,0.291,14.6073263768926,13.9812342486002
"Raley, Luke",670042,2023,405,232,0.353,0.327,0.335,0.333,103.504752709372,102.8467012873
"Heath, Nick",670084,2020,17,8,0.265,0.326,0.339,0.295,3.65741313789708,2.91020871274982
"Heath, Nick",670084,2021,38,20,0.18,0.209,0.22,0.208,6.24883668344663,5.8175752959506
"Short, Zack",670097,2021,183,103,0.23,0.242,0.252,0.24,31.3792276412314,29.1382239106413
"Short, Zack",670097,2023,249,157,0.281,0.297,0.309,0.315,57.2172348875726,58.712215883879
"Mastrobuoni, Miles",670156,2022,17,10,0.196,0.196,0.199,0.179,2.68285106957735,2.34737656177904
"Mastrobuoni, Miles",670156,2023,146,104,0.275,0.302,0.32,0.315,37.5905923911985,36.9099401033424
"Mervis, Matt",670223,2023,98,56,0.239,0.317,0.325,0.296,25.5638381131817,22.6948847719459
"Wallner, Matt",670242,2022,64,32,0.311,0.245,0.274,0.274,12.6173826588905,12.6098969050477
"Wallner, Matt",670242,2023,253,133,0.377,0.374,0.381,0.372,68.482018018507,66.011982469848
"Stevenson, Cal",670276,2022,69,40,0.224,0.277,0.3,0.268,15.0746170784972,12.8647092942275
"Stevenson, Cal",670276,2023,12,7,0.174,0.271,0.282,0.241,1.28422569359733,0.788642695831914
"Rojas, Jose",670351,2021,184,118,0.292,0.293,0.307,0.296,45.2685601559985,43.3489661066248
"Rojas, Jose",670351,2022,56,36,0.134,0.182,0.189,0.181,9.87389120532966,9.41493407111304
"Young, Andrew",670370,2020,34,16,0.35,0.361,0.372,0.354,7.03513792275155,6.42348160408421
"Young, Andrew",670370,2021,104,47,0.332,0.312,0.31,0.312,23.8293890337618,24.0188931351034
"Alvarez, Yordan",670541,2021,595,395,0.369,0.389,0.395,0.396,196.725687814986,196.874281638708
"Alvarez, Yordan",670541,2022,551,369,0.427,0.462,0.475,0.457,208.966414837107,199.107454259872
"Alvarez, Yordan",670541,2023,490,320,0.415,0.438,0.442,0.435,162.521494664925,159.261039839225
"Paredes, Isaac",670623,2020,107,75,0.255,0.247,0.248,0.273,20.9264966714539,23.6021421902506
"Paredes, Isaac",670623,2021,84,63,0.274,0.282,0.3,0.316,18.1826344613941,19.5588191393268
"Paredes, Isaac",670623,2022,380,265,0.323,0.297,0.314,0.336,85.7756636032401,94.1056839966152
"Paredes, Isaac",670623,2023,569,387,0.362,0.315,0.322,0.349,128.605863381699,144.153940437463
"Brosseau, Mike",670712,2020,97,55,0.394,0.318,0.315,0.336,22.856696008356,24.9007469429315
"Brosseau, Mike",670712,2021,169,99,0.268,0.276,0.283,0.286,35.8738031872182,36.3782140029779
"Brosseau, Mike",670712,2022,160,93,0.338,0.3,0.312,0.323,36.5648590985643,38.383984305774
"Brosseau, Mike",670712,2023,78,53,0.281,0.262,0.272,0.276,17.7380175755116,17.999308447647
"Walls, Taylor",670764,2021,174,103,0.279,0.284,0.297,0.286,35.5048478958503,33.6126057247429
"Walls, Taylor",670764,2022,463,290,0.252,0.27,0.287,0.29,94.9996075821258,96.5703197702178
"Walls, Taylor",670764,2023,348,212,0.287,0.277,0.288,0.288,68.728142356605,68.6736701972997
"González, Luis",670768,2022,349,241,0.299,0.268,0.283,0.283,75.5832947060105,75.7480299748322
"Friedl, TJ",670770,2021,36,30,0.338,0.301,0.309,0.297,8.33746924629362,7.87668328217499
"Friedl, TJ",670770,2022,258,191,0.323,0.283,0.302,0.29,58.9960661540922,55.9981812562793
"Friedl, TJ",670770,2023,546,408,0.353,0.289,0.31,0.306,130.078902674654,127.950981487206
"Soto, Livan",670869,2022,57,43,0.424,0.281,0.304,0.336,15.9058669147576,17.7506889352509
"Oviedo, Johan",670912,2021,22,11,0.183,0.157,0.172,0.157,2.37478566954788,2.06023037434364
"Herrera, Iván",671056,2022,21,12,0.15,0.167,0.187,0.174,2.52864073433056,2.26395740688716
"Herrera, Iván",671056,2023,44,26,0.349,0.341,0.353,0.347,10.6288067243858,10.3562259992987
"Kennedy, Buddy",671083,2022,94,62,0.271,0.255,0.273,0.262,19.3569336638095,18.3194843571185
"Kennedy, Buddy",671083,2023,29,18,0.255,0.3,0.317,0.295,5.70359960952223,5.04935633659387
"Casas, Triston",671213,2022,95,53,0.344,0.325,0.334,0.346,18.4059629067428,19.5605384875559
"Casas, Triston",671213,2023,499,305,0.367,0.37,0.376,0.359,139.91995847677,131.485614947949
"Ramos, Heliot",671218,2022,22,14,0.143,0.29,0.302,0.294,5.23362168712721,5.07660603049229
"Ramos, Heliot",671218,2023,60,36,0.236,0.255,0.277,0.274,13.8084122001845,13.6192077455939
"Waters, Drew",671221,2022,109,56,0.347,0.296,0.308,0.329,25.1376626403506,27.4339589312039
"Waters, Drew",671221,2023,336,198,0.296,0.313,0.324,0.33,86.5962423128551,88.6391409200014
"Oña, Jorge",671250,2020,15,5,0.415,0.368,0.355,0.375,3.22480490459371,3.53177709977517
"García Jr., Luis",671277,2020,139,105,0.291,0.296,0.301,0.288,38.3215887564243,36.5706442381603
"García Jr., Luis",671277,2021,245,192,0.291,0.279,0.294,0.305,65.0207168733791,67.7207569199559
"García Jr., Luis",671277,2022,375,281,0.303,0.305,0.326,0.33,114.533751131429,115.89829939219
"García Jr., Luis",671277,2023,478,393,0.297,0.308,0.327,0.325,138.073165550339,137.057401960932
"Freeman, Tyler",671289,2022,84,65,0.274,0.27,0.28,0.29,17.9344186931583,18.7465314702132
"Freeman, Tyler",671289,2023,166,126,0.29,0.315,0.338,0.333,47.7486607624889,46.8468483196298
"Butler, Lawrence",671732,2023,129,89,0.251,0.289,0.299,0.29,35.040095870635,33.9299630108796
"Harris II, Michael",671739,2022,439,307,0.368,0.335,0.354,0.356,137.231033716914,138.149959056496
"Harris II, Michael",671739,2023,536,407,0.345,0.357,0.369,0.365,177.326193310688,175.17226485864
"Bailey, Patrick",672275,2023,351,229,0.282,0.313,0.325,0.315,97.3178669178577,93.6455664853373
"Siani, Michael",672279,2022,24,17,0.147,0.161,0.156,0.165,3.74843657822633,3.9653733399556
"Kelenic, Jarred",672284,2021,376,231,0.27,0.314,0.318,0.315,92.4462829878438,91.1416369813503
"Kelenic, Jarred",672284,2022,181,103,0.238,0.271,0.281,0.267,38.9791946795835,36.3527334807029
"Kelenic, Jarred",672284,2023,410,241,0.321,0.333,0.343,0.345,114.161752010881,114.682887801926
"Arias, Gabriel",672356,2022,56,32,0.294,0.29,0.321,0.324,11.6842848910195,11.8582664860436
"Arias, Gabriel",672356,2023,345,203,0.276,0.304,0.317,0.307,88.9740921110559,85.7168520609495
"Kirk, Alejandro",672386,2020,25,20,0.418,0.344,0.351,0.378,8.08450243208909,8.74163280064818
"Kirk, Alejandro",672386,2021,189,145,0.33,0.373,0.381,0.385,56.5206081843404,57.3262556174164
"Kirk, Alejandro",672386,2022,538,415,0.347,0.351,0.368,0.369,152.283856791527,153.08800356282
"Kirk, Alejandro",672386,2023,419,327,0.308,0.32,0.328,0.32,104.572632429792,101.126239151612
"Diaz, Jordan",672478,2022,51,42,0.275,0.229,0.25,0.253,11.3511045850175,11.4922239158952
"Diaz, Jordan",672478,2023,292,203,0.278,0.285,0.293,0.297,71.4739242423996,72.8059922643928
"Moreno, Gabriel",672515,2022,73,61,0.326,0.299,0.317,0.317,20.3501571288974,20.3368402896731
"Moreno, Gabriel",672515,2023,379,272,0.325,0.314,0.328,0.33,102.091908822865,102.783898520015
"Garcia, Maikel",672580,2022,23,17,0.315,0.242,0.251,0.249,5.06889373739928,5.02262787218716
"Garcia, Maikel",672580,2023,511,357,0.299,0.319,0.332,0.321,141.843117546298,136.269205176992
"Lopez, Otto",672640,2022,10,8,0.599,0.302,0.324,0.352,2.54060994729523,2.8221205826994
"Perdomo, Geraldo",672695,2021,35,25,0.331,0.283,0.299,0.285,7.65386216744097,7.18359981821001
"Perdomo, Geraldo",672695,2022,485,339,0.253,0.269,0.295,0.296,104.715587836353,105.267048121781
"Perdomo, Geraldo",672695,2023,479,338,0.319,0.275,0.298,0.3,94.3617189104251,95.4716731398582
"Devers, José",672701,2021,46,31,0.276,0.284,0.296,0.296,10.806764078418,10.8080918892476
"Peraza, Oswald",672724,2022,57,40,0.371,0.343,0.366,0.386,15.2640751188581,16.4062143516613
"Peraza, Oswald",672724,2023,191,123,0.246,0.281,0.287,0.297,42.185516256367,44.2154287729027
"Canario, Alexander",672744,2023,17,9,0.387,0.245,0.244,0.204,4.14556626449014,3.47117140186469
"Marcano, Tucupita",672779,2021,50,35,0.231,0.287,0.304,0.284,10.9766827564106,9.98551609278283
"Marcano, Tucupita",672779,2022,172,122,0.249,0.21,0.242,0.235,33.9346190306049,32.6875201245388
"Marcano, Tucupita",672779,2023,217,172,0.275,0.292,0.306,0.29,57.4064158826204,53.8203514097534
"Sosa, Lenyn",672820,2022,36,23,0.161,0.243,0.256,0.233,8.51336797425357,7.68981390842889
"Sosa, Lenyn",672820,2023,169,128,0.241,0.294,0.313,0.295,50.1383250843561,46.9763530636342
"Diaz, Yainer",673237,2023,377,287,0.354,0.36,0.376,0.383,130.460320875389,133.02278120778
"Robert Jr., Luis",673357,2020,225,128,0.316,0.326,0.318,0.311,56.9262994019381,55.2939063155777
"Robert Jr., Luis",673357,2021,290,211,0.399,0.382,0.394,0.399,101.630540322285,103.214380573071
"Robert Jr., Luis",673357,2022,400,304,0.324,0.327,0.346,0.348,124.985202964045,126.075157888647
"Robert Jr., Luis",673357,2023,589,375,0.358,0.347,0.356,0.363,183.858901151295,187.899462895868
"Akiyama, Shogo",673451,2020,182,120,0.304,0.315,0.314,0.311,38.3002543841031,37.7422853031878
"Akiyama, Shogo",673451,2021,180,123,0.243,0.28,0.291,0.304,40.4571762554259,42.7383472667354
"Kim, Ha-Seong",673490,2021,295,201,0.27,0.265,0.278,0.292,64.5591080496159,68.7863484674192
"Kim, Ha-Seong",673490,2022,576,421,0.313,0.309,0.328,0.327,148.183311318369,147.788760008899
"Kim, Ha-Seong",673490,2023,618,423,0.33,0.313,0.327,0.323,148.811819142983,146.301740582888
"Suzuki, Seiya",673548,2022,439,286,0.334,0.326,0.338,0.342,118.416277459356,120.169413402491
"Suzuki, Seiya",673548,2023,579,391,0.358,0.357,0.369,0.369,173.153308884644,173.265660502147
"Jung, Josh",673962,2022,102,59,0.28,0.287,0.297,0.287,27.5247680095669,26.4717085172163
"Jung, Josh",673962,2023,514,328,0.334,0.337,0.345,0.343,152.938672699638,151.625808114295
"Smith, Kevin",675656,2022,148,101,0.226,0.236,0.26,0.257,33.5732080386755,33.0728926150025
"Smith, Kevin",675656,2023,141,89,0.236,0.237,0.261,0.29,32.6325589076685,36.670093539289
"Williams, Alika",675961,2023,111,67,0.238,0.244,0.266,0.266,22.4839453414431,22.5211541982479
"Smith-Njigba, Canaan",675986,2022,7,5,0.381,0.401,0.42,0.467,1.54106827116134,1.87186756390464
"Smith-Njigba, Canaan",675986,2023,37,17,0.199,0.239,0.249,0.283,6.40572842356593,7.66029314401397
"Westburg, Jordan",676059,2023,228,155,0.309,0.315,0.325,0.33,62.2899694546984,63.4089016829561
"Amaya, Jacob",676070,2023,9,8,0.196,0.266,0.287,0.314,2.58445293643898,2.83028164782177
"Noda, Ryan",676116,2023,494,238,0.342,0.334,0.342,0.345,108.818036567113,110.081684672796
"DeLuca, Jonny",676356,2023,45,34,0.32,0.271,0.273,0.28,10.2060165832211,10.5092226248019
"Velázquez, Nelson",676369,2022,203,117,0.291,0.305,0.32,0.321,50.1873801015537,50.5014749744968
"Velázquez, Nelson",676369,2023,179,112,0.369,0.374,0.386,0.39,57.9308372490135,58.6262484535829
"Clement, Ernie",676391,2021,130,105,0.275,0.289,0.311,0.325,34.1301294915292,35.9151036416971
"Clement, Ernie",676391,2022,177,140,0.209,0.277,0.299,0.283,43.8005633883687,40.9396796934041
"Clement, Ernie",676391,2023,52,47,0.378,0.325,0.344,0.344,17.2054742168613,17.2096663692983
"Burleson, Alec",676475,2022,53,39,0.245,0.325,0.342,0.369,14.6131606963973,16.0786289797697
"Burleson, Alec",676475,2023,346,273,0.3,0.337,0.343,0.347,100.470197418302,101.838620133291
"Barrero, Jose",676480,2020,68,41,0.179,0.223,0.225,0.225,14.5736928424138,14.5715533443576
"Barrero, Jose",676480,2021,56,33,0.271,0.238,0.241,0.249,9.30291243049353,9.74701791794786
"Barrero, Jose",676480,2022,173,88,0.183,0.18,0.188,0.187,26.2786603036734,26.111355511478
"Barrero, Jose",676480,2023,148,89,0.276,0.277,0.286,0.295,31.8972351461993,33.2265363848961
"Caballero, José",676609,2023,279,169,0.305,0.299,0.305,0.302,54.3818110927958,53.4006497066524
"Bannon, Rylan",676625,2022,15,9,0.166,0.173,0.184,0.195,2.06006394254237,2.22829147818312
"Contreras, Mark",676628,2022,61,38,0.189,0.304,0.335,0.294,19.0420432784435,16.5142233243683
"Madris, Bligh",676632,2022,123,82,0.231,0.262,0.276,0.268,26.9382581471217,26.0059896288606
"Madris, Bligh",676632,2023,30,19,0.222,0.276,0.282,0.245,5.66971190640032,4.56272286072258
"Reks, Zach",676646,2022,34,24,0.245,0.231,0.242,0.248,8.24419657541594,8.41563382220887
"Meyers, Jake",676694,2021,161,99,0.328,0.321,0.333,0.328,43.8216524147805,42.9672568190064
"Meyers, Jake",676694,2022,159,96,0.258,0.251,0.262,0.259,35.3753718864844,34.9325349291835
"Meyers, Jake",676694,2023,341,222,0.297,0.283,0.297,0.299,79.6929274023831,80.2033741469224
"Trejo, Alan",676701,2021,49,32,0.245,0.278,0.268,0.256,11.7365308088656,11.1453100671971
"Trejo, Alan",676701,2022,124,86,0.321,0.291,0.299,0.314,32.1849104563483,34.0692438568412
"Trejo, Alan",676701,2023,226,159,0.277,0.276,0.289,0.285,53.5190444196603,52.542249708724
"Young, Jared",676724,2022,22,12,0.329,0.316,0.331,0.362,5.1856062660489,5.86430330093091
"Young, Jared",676724,2023,47,30,0.302,0.277,0.29,0.297,10.8395299216572,11.182108051659
"McCormick, Chas",676801,2021,320,187,0.327,0.311,0.319,0.335,81.8908135201489,86.8360372970459
"McCormick, Chas",676801,2022,407,254,0.326,0.325,0.339,0.335,105.213146213269,103.591591490014
"McCormick, Chas",676801,2023,456,289,0.362,0.341,0.352,0.353,124.853699711776,125.303393246772
